,nearest_public_figure_id,econ,dipl,govt,scty,age,sex,study,work,nearest_result_id,date
3042,5.0,45.0,-32.5,-75.0,-17.5,Less than 18,M,High School,Student,10.0,2021-06-17
3043,6.0,42.5,0.0,-20.0,60.5,Less than 18,M,Middle School,Student,13.0,2021-06-17
3044,5.0,20.0,-45.0,-110.0,-84.5,Between 18 and 25,M,Vocational qualification,Looking for employment,17.0,2021-06-17
3045,5.0,47.5,-25.0,-27.5,23.5,Less than 18,M,Middle School,Student,13.0,2021-06-17
3046,5.0,25.0,-67.5,-72.5,-6.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,37.0,2021-06-17
3047,5.0,12.5,-60.0,-140.0,-99.5,Between 18 and 25,M,Vocational qualification,Looking for employment,38.0,2021-06-17
3048,5.0,17.5,-60.0,-147.5,-109.5,Between 18 and 25,M,Vocational qualification,Looking for employment,38.0,2021-06-17
3049,4.0,52.5,7.5,25.0,83.5,Less than 18,M,Middle School,Student,12.0,2021-06-17
3050,2.0,30.0,12.5,62.5,102.0,Between 46 and 55,F,Bachelor's Degree,Permanent Employee,19.0,2021-06-17
3051,5.0,50.0,10.0,-70.0,-2.0,Less than 18,M,Vocational qualification,Student,9.0,2021-06-17
3052,5.0,20.0,-110.0,-120.0,-92.0,Less than 18,M,Bachelor's Degree,Permanent Employee,38.0,2021-06-17
3053,5.0,10.0,-90.0,-140.0,-92.0,Less than 18,M,Vocational qualification,Student,38.0,2021-06-17
3054,5.0,0.0,0.0,0.0,0.0,Between 18 and 25,M,High School,Permanent Employee,27.0,2021-06-17
3055,5.0,10.0,-90.0,-140.0,-92.0,Between 18 and 25,M,High School,University Student,38.0,2021-06-17
3056,2.0,47.5,12.5,35.0,112.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,12.0,2021-06-17
3057,2.0,75.0,27.5,32.5,78.5,Less than 18,M,Middle School,Student,12.0,2021-06-18
3058,5.0,10.0,-90.0,-160.0,-92.0,More than 65,F,PhD,Retired,38.0,2021-06-18
3059,2.0,67.5,70.0,127.5,154.5,Between 18 and 25,M,High School,I'd rather not answer,2.0,2021-06-18
3060,5.0,45.0,-80.0,-140.0,-62.0,Less than 18,M,Middle School,Student,24.0,2021-06-18
3061,5.0,7.5,-57.5,-75.0,-28.5,Between 18 and 25,M,I'd rather not answer,Student,37.0,2021-06-18
3062,6.0,27.5,-10.0,-7.5,43.5,Less than 18,F,I'd rather not answer,Student,13.0,2021-06-18
3063,5.0,55.0,-45.0,-130.0,-47.0,Less than 18,M,Middle School,Student,10.0,2021-06-18
3064,5.0,45.0,-55.0,-170.0,-87.0,Less than 18,M,Middle School,Student,24.0,2021-06-18
3065,6.0,40.0,-12.5,-5.0,47.5,Less than 18,F,I'd rather not answer,Student,13.0,2021-06-18
3066,2.0,-52.5,50.0,125.0,79.5,I'd rather not answer,M,I'd rather not answer,I'd rather not answer,34.0,2021-06-18
3067,2.0,-65.0,40.0,125.0,67.0,I'd rather not answer,M,I'd rather not answer,I'd rather not answer,47.0,2021-06-18
3068,5.0,-52.5,-90.0,-135.0,-119.5,Less than 18,M,Vocational qualification,Student,39.0,2021-06-18
3069,5.0,40.0,-42.5,-107.5,-26.0,I'd rather not answer,N,PhD,I'd rather not answer,10.0,2021-06-18
3070,4.0,87.5,25.0,10.0,72.5,Less than 18,M,Middle School,Student,4.0,2021-06-18
3071,5.0,32.5,-20.0,-37.5,20.5,Between 18 and 25,M,High School,Student,16.0,2021-06-18
3072,5.0,27.5,-40.0,-52.5,13.0,Between 18 and 25,M,High School,Student,16.0,2021-06-18
3073,5.0,20.0,-32.5,-47.5,18.0,Between 18 and 25,M,PhD,Permanent Employee,16.0,2021-06-18
3074,5.0,45.0,-60.0,-170.0,-72.0,Less than 18,M,Middle School,Student,24.0,2021-06-18
3075,5.0,40.0,-37.5,-72.5,-14.5,Between 26 and 35,N,First Level Master Degree,Permanent Employee,10.0,2021-06-18
3076,5.0,2.5,-85.0,-137.5,-82.0,Less than 18,M,Middle School,Student,38.0,2021-06-18
3077,5.0,37.5,0.0,-40.0,12.0,Between 46 and 55,M,High School,Entrepreneur,16.0,2021-06-18
3078,2.0,30.0,45.0,67.5,119.5,Less than 18,M,High School,Student,21.0,2021-06-18
3079,2.0,82.5,10.0,42.5,109.5,Less than 18,M,Middle School,Student,4.0,2021-06-18
3080,2.0,30.0,110.0,180.0,172.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,14.0,2021-06-19
3081,2.0,70.0,40.0,67.5,112.0,Less than 18,M,Middle School,Student,2.0,2021-06-19
3082,5.0,2.5,-62.5,-100.0,-34.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,37.0,2021-06-19
3083,2.0,72.5,62.5,85.0,141.0,Less than 18,M,I'd rather not answer,Student,2.0,2021-06-19
3084,2.0,72.5,50.0,95.0,112.5,Between 18 and 25,M,High School,University Student,2.0,2021-06-19
3085,4.0,35.0,-10.0,17.5,57.5,Between 46 and 55,M,Bachelor's Degree,I'd rather not answer,13.0,2021-06-19
3086,2.0,40.0,22.5,62.5,81.0,Between 46 and 55,F,High School,Permanent Employee,21.0,2021-06-19
3087,2.0,72.5,32.5,85.0,120.0,Between 18 and 25,M,High School,University Student,2.0,2021-06-19
3088,2.0,57.5,17.5,25.0,97.0,Less than 18,M,Middle School,Student,12.0,2021-06-20
3089,2.0,70.0,17.5,42.5,119.5,Less than 18,M,Middle School,Student,12.0,2021-06-20
3090,5.0,-30.0,-25.0,-47.5,-49.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,31.0,2021-06-20
3091,2.0,75.0,65.0,130.0,152.0,Between 18 and 25,M,Bachelor's Degree,Freelance,2.0,2021-06-20
3092,4.0,62.5,35.0,40.0,71.0,Between 18 and 25,M,Bachelor's Degree,Student,12.0,2021-06-20
3093,2.0,65.0,30.0,42.5,76.0,Between 18 and 25,M,Bachelor's Degree,Student,12.0,2021-06-20
3094,2.0,75.0,70.0,137.5,140.0,Between 18 and 25,M,High School,University Student,2.0,2021-06-20
3095,2.0,15.0,27.5,57.5,97.0,Between 18 and 25,M,High School,University Student,19.0,2021-06-20
3096,2.0,85.0,42.5,12.5,92.0,Between 18 and 25,F,High School,Student,4.0,2021-06-20
3097,2.0,65.0,37.5,42.5,101.0,Between 36 and 45,M,Master's Degree,I'd rather not answer,12.0,2021-06-20
3098,2.0,80.0,62.5,105.0,117.0,I'd rather not answer,N,I'd rather not answer,Fixed Term Employee,2.0,2021-06-20
3099,2.0,75.0,85.0,135.0,132.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,2.0,2021-06-20
3100,2.0,57.5,37.5,57.5,98.5,Between 18 and 25,F,High School,Student,14.0,2021-06-20
3101,2.0,60.0,22.5,60.0,98.5,Between 18 and 25,F,High School,University Student,12.0,2021-06-20
3102,6.0,55.0,-5.0,-10.0,51.5,Between 18 and 25,F,Bachelor's Degree,Student,12.0,2021-06-20
3103,6.0,62.5,25.0,-7.5,40.0,Between 46 and 55,M,Master's Degree,Freelance,12.0,2021-06-20
3104,5.0,-20.0,-30.0,-17.5,-21.0,Between 36 and 45,M,Vocational qualification,Freelance,31.0,2021-06-20
3105,4.0,27.5,22.5,17.5,52.5,Between 18 and 25,F,Bachelor's Degree,University Student,19.0,2021-06-20
3106,5.0,50.0,-30.0,-130.0,-62.0,Less than 18,M,High School,Student,10.0,2021-06-20
3107,2.0,65.0,15.0,65.0,69.5,Between 26 and 35,M,Master's Degree,Permanent Employee,12.0,2021-06-20
3108,4.0,37.5,0.0,30.0,67.0,Between 18 and 25,M,Bachelor's Degree,University Student,19.0,2021-06-20
3109,2.0,67.5,17.5,67.5,129.5,Between 26 and 35,M,PhD,Permanent Employee,2.0,2021-06-21
3110,2.0,40.0,-2.5,65.0,84.5,Between 18 and 25,M,High School,Looking for employment,19.0,2021-06-21
3111,2.0,37.5,20.0,50.0,79.5,Between 26 and 35,M,Master's Degree,Fixed Term Employee,19.0,2021-06-21
3112,4.0,25.0,-35.0,7.5,87.0,More than 65,M,I'd rather not answer,Retired,13.0,2021-06-21
3113,3.0,40.0,-45.0,-32.5,53.0,Less than 18,M,Middle School,Student,13.0,2021-06-21
3114,4.0,47.5,15.0,20.0,68.5,Between 56 and 65,F,High School,Retired,12.0,2021-06-21
3115,5.0,-25.0,-37.5,-80.0,-32.0,Between 18 and 25,M,I'd rather not answer,I'd rather not answer,30.0,2021-06-21
3116,2.0,35.0,47.5,95.0,109.5,Between 26 and 35,F,Bachelor's Degree,Student,14.0,2021-06-21
3117,5.0,15.0,-65.0,-155.0,-72.0,Less than 18,M,Middle School,Student,24.0,2021-06-21
3118,5.0,-37.5,-82.5,-132.5,-137.0,Less than 18,M,Middle School,Student,39.0,2021-06-21
3119,5.0,-15.0,-75.0,-135.0,-77.0,Less than 18,M,Vocational qualification,I'd rather not answer,38.0,2021-06-21
3120,2.0,27.5,5.0,32.5,107.0,Between 18 and 25,M,High School,University Student,19.0,2021-06-21
3121,4.0,40.0,12.5,50.0,73.5,Between 18 and 25,M,High School,University Student,19.0,2021-06-21
3122,4.0,57.5,15.0,27.5,52.0,Between 18 and 25,M,High School,University Student,12.0,2021-06-21
3123,2.0,65.0,2.5,45.0,101.0,Between 18 and 25,M,Middle School,Student,12.0,2021-06-21
3124,2.0,57.5,57.5,125.0,139.5,Between 18 and 25,M,High School,University Student,14.0,2021-06-21
3125,6.0,50.0,30.0,-12.5,58.0,Less than 18,M,Middle School,Student,12.0,2021-06-22
3126,5.0,0.0,0.0,0.0,0.0,I'd rather not answer,M,I'd rather not answer,Student,27.0,2021-06-22
3127,5.0,40.0,0.0,-40.0,12.0,I'd rather not answer,M,I'd rather not answer,I'd rather not answer,16.0,2021-06-22
3128,5.0,-40.0,0.0,40.0,-12.0,I'd rather not answer,M,I'd rather not answer,I'd rather not answer,41.0,2021-06-22
3129,5.0,-2.5,-70.0,-137.5,-14.5,Less than 18,M,Middle School,Student,37.0,2021-06-22
3130,5.0,40.0,-55.0,-110.0,-12.0,Between 18 and 25,M,High School,University Student,37.0,2021-06-22
3131,2.0,85.0,42.5,75.0,118.5,Less than 18,M,Middle School,Student,2.0,2021-06-22
3132,5.0,17.5,-17.5,-37.5,-1.5,Less than 18,M,Vocational qualification,I'd rather not answer,27.0,2021-06-22
3133,5.0,-2.5,-10.0,-25.0,9.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-06-22
3134,5.0,15.0,-10.0,-22.5,14.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-06-22
3135,5.0,-20.0,-15.0,0.0,-40.0,Between 18 and 25,M,High School,Student,31.0,2021-06-22
3136,5.0,-5.0,0.0,0.0,9.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-06-22
3137,4.0,35.0,-2.5,7.5,81.0,Less than 18,M,Middle School,Student,12.0,2021-06-22
3138,5.0,-32.5,-22.5,0.0,-55.0,Between 18 and 25,M,Bachelor's Degree,University Student,31.0,2021-06-22
3139,2.0,40.0,47.5,67.5,68.5,Between 18 and 25,M,Bachelor's Degree,University Student,21.0,2021-06-22
3140,4.0,57.5,-7.5,-10.0,88.5,Less than 18,M,Middle School,Student,12.0,2021-06-22
3141,5.0,-75.0,0.0,50.0,-12.0,Less than 18,M,Middle School,Student,51.0,2021-06-22
3142,5.0,40.0,0.0,-40.0,12.0,Less than 18,M,Middle School,Student,16.0,2021-06-22
3143,3.0,5.0,15.0,10.0,11.0,Less than 18,M,Middle School,Student,27.0,2021-06-22
3144,5.0,-50.0,-7.5,-7.5,-137.0,Less than 18,M,Middle School,Student,40.0,2021-06-22
3145,2.0,30.0,30.0,75.0,69.5,Less than 18,M,Middle School,Student,21.0,2021-06-22
3146,2.0,30.0,35.0,87.5,82.0,Between 26 and 35,N,Master's Degree,Freelance,33.0,2021-06-22
3147,4.0,67.5,0.0,22.5,59.5,Between 18 and 25,M,High School,Student,12.0,2021-06-22
3148,2.0,65.0,35.0,55.0,92.0,Between 18 and 25,M,Middle School,Entrepreneur,12.0,2021-06-22
3149,2.0,52.5,57.5,65.0,111.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,14.0,2021-06-22
3150,2.0,60.0,10.0,57.5,119.5,Between 18 and 25,M,High School,University Student,12.0,2021-06-22
3151,2.0,55.0,30.0,0.0,132.0,I'd rather not answer,M,I'd rather not answer,I'd rather not answer,12.0,2021-06-22
3152,2.0,65.0,72.5,80.0,103.5,Less than 18,M,Middle School,Student,14.0,2021-06-22
3153,2.0,70.0,57.5,60.0,101.0,Less than 18,M,Middle School,Student,2.0,2021-06-22
3154,5.0,40.0,0.0,-40.0,12.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,16.0,2021-06-22
3155,5.0,0.0,0.0,0.0,0.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-06-22
3156,4.0,75.0,5.0,37.5,67.0,Between 18 and 25,M,High School,University Student,12.0,2021-06-22
3157,2.0,77.5,32.5,70.0,114.5,I'd rather not answer,M,I'd rather not answer,Student,2.0,2021-06-22
3158,4.0,15.0,-2.5,7.5,68.5,Between 18 and 25,F,Bachelor's Degree,University Student,28.0,2021-06-22
3159,3.0,32.5,10.0,-12.5,15.0,Less than 18,M,I'd rather not answer,Student,27.0,2021-06-22
3160,5.0,40.0,0.0,-40.0,12.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,16.0,2021-06-22
3161,5.0,0.0,0.0,0.0,0.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-06-22
3162,5.0,-40.0,0.0,40.0,-12.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,41.0,2021-06-22
3163,5.0,-90.0,-50.0,-70.0,-128.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,46.0,2021-06-22
3164,2.0,52.5,80.0,135.0,113.5,Less than 18,M,Vocational qualification,Student,14.0,2021-06-22
3165,5.0,45.0,-15.0,-75.0,33.0,Less than 18,M,First Level Master Degree,Post-Doc,9.0,2021-06-22
3166,4.0,47.5,20.0,5.0,87.5,Less than 18,F,Middle School,Student,12.0,2021-06-22
3167,5.0,-17.5,-52.5,-67.5,-49.0,Between 26 and 35,M,Master's Degree,University Student,30.0,2021-06-22
3168,2.0,20.0,65.0,107.5,114.5,Between 18 and 25,M,High School,Student,33.0,2021-06-22
3169,5.0,-15.0,-50.0,-70.0,-82.5,Less than 18,M,Middle School,Student,30.0,2021-06-22
3170,5.0,25.0,-62.5,-67.5,-0.5,Between 18 and 25,M,High School,Student,37.0,2021-06-22
3171,5.0,20.0,-30.0,-87.5,-7.0,Less than 18,M,Middle School,Student,37.0,2021-06-22
3172,5.0,2.5,-62.5,-97.5,-76.5,Less than 18,M,Vocational qualification,Student,30.0,2021-06-22
3173,2.0,55.0,70.0,82.5,136.0,Less than 18,M,Middle School,Student,14.0,2021-06-22
3174,5.0,2.5,-70.0,-115.0,-57.5,Less than 18,M,Vocational qualification,Student,37.0,2021-06-22
3175,5.0,25.0,-52.5,-37.5,13.5,Between 18 and 25,M,High School,Student,16.0,2021-06-22
3176,5.0,25.0,-75.0,-105.0,-75.0,Less than 18,M,Middle School,Student,37.0,2021-06-22
3177,2.0,67.5,37.5,40.0,75.0,Between 18 and 25,M,High School,University Student,12.0,2021-06-22
3178,5.0,-5.0,-72.5,-77.5,-64.5,Between 18 and 25,M,First Level Master Degree,I'd rather not answer,30.0,2021-06-22
3179,5.0,40.0,0.0,-40.0,12.0,Between 18 and 25,F,First Level Master Degree,Looking for employment,16.0,2021-06-22
3180,5.0,-30.0,5.0,17.5,-12.0,More than 65,F,First Level Master Degree,Permanent Employee,41.0,2021-06-22
3181,5.0,-20.0,-87.5,-182.5,-122.0,Between 18 and 25,N,Middle School,University Student,36.0,2021-06-22
3182,6.0,47.5,-42.5,12.5,57.0,Less than 18,M,Middle School,Student,13.0,2021-06-22
3183,5.0,-5.0,-62.5,-92.5,-67.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,30.0,2021-06-22
3184,5.0,60.0,-35.0,-72.5,9.0,Between 46 and 55,F,Vocational qualification,I'd rather not answer,9.0,2021-06-22
3185,2.0,55.0,30.0,40.0,78.5,Less than 18,M,Middle School,Student,12.0,2021-06-22
3186,5.0,-15.0,-87.5,-115.0,-119.5,Between 46 and 55,M,Middle School,Permanent Employee,38.0,2021-06-22
3187,2.0,62.5,10.0,47.5,112.0,Between 18 and 25,M,High School,University Student,12.0,2021-06-22
3188,4.0,57.5,-12.5,15.0,77.0,Between 18 and 25,F,High School,I'd rather not answer,12.0,2021-06-22
3189,2.0,90.0,47.5,72.5,132.0,Between 18 and 25,M,Master's Degree,Student,2.0,2021-06-22
3190,5.0,-2.5,-65.0,-115.0,-48.5,Less than 18,M,Vocational qualification,Student,37.0,2021-06-22
3191,5.0,22.5,-27.5,-22.5,22.5,Less than 18,M,Middle School,Student,16.0,2021-06-22
3192,5.0,10.0,-55.0,-72.5,-43.5,Between 18 and 25,M,Master's Degree,Student,17.0,2021-06-22
3193,6.0,42.5,-30.0,-15.0,56.0,Less than 18,M,Middle School,Student,13.0,2021-06-22
3194,4.0,62.5,10.0,25.0,63.5,Between 46 and 55,F,High School,Fixed Term Employee,12.0,2021-06-22
3195,4.0,42.5,2.5,27.5,98.5,Less than 18,F,High School,Student,12.0,2021-06-22
3196,5.0,25.0,-7.5,-25.0,11.0,Less than 18,M,Middle School,Student,27.0,2021-06-22
3197,2.0,77.5,35.0,72.5,121.0,Less than 18,M,Vocational qualification,Student,2.0,2021-06-22
3198,5.0,30.0,-42.5,-70.0,8.0,Less than 18,M,Middle School,Student,16.0,2021-06-22
3199,4.0,60.0,25.0,2.5,86.0,Less than 18,M,Middle School,Student,12.0,2021-06-22
3200,2.0,42.5,25.0,52.5,73.5,Between 18 and 25,M,Vocational qualification,Student,19.0,2021-06-22
3201,3.0,30.0,-15.0,-10.0,33.5,Between 18 and 25,M,Bachelor's Degree,Student,13.0,2021-06-22
3202,5.0,7.5,-55.0,-105.0,-34.5,Between 18 and 25,M,High School,Student,37.0,2021-06-22
3203,4.0,60.0,12.5,27.5,69.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,12.0,2021-06-22
3204,2.0,30.0,50.0,35.0,94.0,Less than 18,M,Middle School,Student,21.0,2021-06-23
3205,4.0,20.0,-7.5,22.5,52.5,Less than 18,M,Middle School,Student,28.0,2021-06-23
3206,5.0,-15.0,-50.0,-62.5,-11.0,Between 18 and 25,M,High School,Student,30.0,2021-06-23
3207,5.0,-60.0,-90.0,-140.0,-128.0,Between 26 and 35,F,PhD,Freelance,39.0,2021-06-23
3208,6.0,57.5,-10.0,-32.5,73.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,12.0,2021-06-23
3209,5.0,7.5,0.0,-7.5,19.0,Between 18 and 25,M,Bachelor's Degree,Student,27.0,2021-06-23
3210,5.0,0.0,-90.0,-90.0,-41.5,Between 36 and 45,F,First Level Master Degree,Post-Doc,37.0,2021-06-23
3211,5.0,42.5,-25.0,-75.0,-11.0,Between 18 and 25,M,I'd rather not answer,I'd rather not answer,10.0,2021-06-23
3212,5.0,35.0,-40.0,-62.5,30.5,Less than 18,M,Middle School,Student,16.0,2021-06-23
3213,5.0,-2.5,-20.0,0.0,-11.0,More than 65,M,Vocational qualification,Retired,27.0,2021-06-23
3214,2.0,15.0,57.5,105.0,107.0,More than 65,N,I'd rather not answer,I'd rather not answer,33.0,2021-06-23
3215,2.0,30.0,42.5,80.0,133.5,Less than 18,M,Bachelor's Degree,Student,22.0,2021-06-23
3216,6.0,50.0,12.5,0.0,38.0,Less than 18,M,I'd rather not answer,Student,12.0,2021-06-23
3217,3.0,57.5,-40.0,-32.5,38.5,Less than 18,M,Middle School,Student,13.0,2021-06-23
3218,4.0,42.5,20.0,40.0,81.0,Between 18 and 25,F,Bachelor's Degree,University Student,19.0,2021-06-23
3219,3.0,47.5,-22.5,2.5,15.5,Between 46 and 55,M,High School,Public Employee,13.0,2021-06-23
3220,2.0,60.0,75.0,132.5,137.0,Less than 18,M,Middle School,Student,14.0,2021-06-23
3221,5.0,17.5,-55.0,-82.5,-6.5,Between 18 and 25,N,Middle School,Permanent Employee,37.0,2021-06-23
3222,5.0,-35.0,-80.0,-120.0,-87.0,Between 56 and 65,F,High School,Fixed Term Employee,38.0,2021-06-23
3223,3.0,37.5,-5.0,-12.5,35.0,Between 26 and 35,F,Vocational qualification,Student,13.0,2021-06-23
3224,4.0,32.5,12.5,17.5,87.5,Less than 18,F,Vocational qualification,Student,19.0,2021-06-23
3225,5.0,-37.5,-100.0,-120.0,-91.5,Between 18 and 25,F,High School,Fixed Term Employee,39.0,2021-06-23
3226,4.0,27.5,10.0,32.5,53.5,Less than 18,F,Middle School,Student,19.0,2021-06-23
3227,4.0,60.0,-10.0,0.0,89.5,Less than 18,M,Middle School,Student,12.0,2021-06-23
3228,5.0,60.0,-35.0,-62.5,-3.0,Less than 18,M,High School,Student,9.0,2021-06-23
3229,3.0,10.0,-37.5,5.0,33.5,Less than 18,M,Middle School,Student,27.0,2021-06-23
3230,4.0,35.0,0.0,30.0,38.5,More than 65,M,Vocational qualification,Entrepreneur,19.0,2021-06-23
3231,2.0,57.5,15.0,32.5,91.0,Between 36 and 45,F,High School,Freelance,12.0,2021-06-23
3232,2.0,40.0,15.0,42.5,88.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,19.0,2021-06-23
3233,5.0,-15.0,-70.0,-120.0,-58.5,More than 65,M,Middle School,Retired,38.0,2021-06-23
3234,3.0,32.5,-12.5,2.5,23.5,Between 56 and 65,M,High School,Public Employee,13.0,2021-06-23
3235,4.0,62.5,35.0,35.0,43.5,Between 56 and 65,F,Bachelor's Degree,Public Employee,12.0,2021-06-23
3236,5.0,-5.0,-20.0,5.0,-9.0,Between 18 and 25,M,High School,Freelance,27.0,2021-06-23
3237,2.0,42.5,42.5,82.5,89.5,Between 18 and 25,M,High School,Student,21.0,2021-06-23
3238,2.0,52.5,80.0,90.0,76.0,Between 56 and 65,F,Master's Degree,Permanent Employee,14.0,2021-06-23
3239,2.0,60.0,75.0,147.5,129.5,Between 18 and 25,M,Master's Degree,Freelance,14.0,2021-06-23
3240,4.0,50.0,-2.5,27.5,91.0,Between 18 and 25,M,PhD,Entrepreneur,12.0,2021-06-24
3241,5.0,-20.0,-90.0,-120.0,-42.0,Less than 18,F,PhD,Permanent Employee,38.0,2021-06-24
3242,6.0,67.5,0.0,-22.5,49.0,Between 18 and 25,M,High School,University Student,12.0,2021-06-24
3243,5.0,37.5,-47.5,-50.0,26.0,Between 18 and 25,M,High School,Student,16.0,2021-06-24
3244,4.0,0.0,-7.5,37.5,43.5,Between 18 and 25,M,High School,Student,28.0,2021-06-24
3245,5.0,5.0,-67.5,-82.5,-8.5,Less than 18,M,High School,Student,37.0,2021-06-24
3246,5.0,-20.0,-25.0,5.0,-1.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,41.0,2021-06-24
3247,4.0,15.0,32.5,32.5,68.5,Between 18 and 25,M,High School,Freelance,19.0,2021-06-24
3248,6.0,47.5,-5.0,-2.5,48.0,Between 18 and 25,M,Vocational qualification,Student,13.0,2021-06-25
3249,5.0,20.0,15.0,-25.0,26.5,Between 36 and 45,F,High School,I'd rather not answer,27.0,2021-06-25
3250,2.0,75.0,60.0,100.0,107.0,I'd rather not answer,F,Master's Degree,Looking for employment,2.0,2021-06-25
3251,2.0,85.0,15.0,42.5,132.0,Between 18 and 25,F,High School,Student,4.0,2021-06-25
3252,4.0,45.0,-10.0,2.5,87.0,Less than 18,M,Middle School,Student,12.0,2021-06-25
3253,2.0,80.0,50.0,70.0,132.0,Between 18 and 25,F,High School,Student,2.0,2021-06-25
3254,2.0,85.0,50.0,80.0,132.0,Between 18 and 25,F,High School,Student,2.0,2021-06-25
3255,5.0,10.0,-47.5,-75.0,-21.0,Less than 18,M,Middle School,Student,37.0,2021-06-25
3256,2.0,-10.0,20.0,70.0,84.5,Between 18 and 25,M,High School,Student,42.0,2021-06-25
3257,4.0,55.0,5.0,40.0,38.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,12.0,2021-06-25
3258,2.0,75.0,45.0,52.5,113.5,Less than 18,M,Middle School,Student,2.0,2021-06-25
3259,4.0,35.0,-25.0,27.5,54.5,I'd rather not answer,M,Bachelor's Degree,Freelance,13.0,2021-06-25
3260,5.0,-25.0,-90.0,-160.0,-128.0,Between 36 and 45,N,Master's Degree,Freelance,36.0,2021-06-25
3261,2.0,70.0,42.5,80.0,88.5,Between 36 and 45,M,Bachelor's Degree,Public Employee,14.0,2021-06-25
3262,5.0,-17.5,-35.0,-40.0,-24.5,Less than 18,M,PhD,Freelance,31.0,2021-06-25
3263,5.0,0.0,-30.0,-40.0,-14.5,Between 26 and 35,M,First Level Master Degree,Entrepreneur,27.0,2021-06-25
3264,5.0,-10.0,-25.0,-50.0,-37.0,Between 26 and 35,M,Master's Degree,Entrepreneur,31.0,2021-06-25
3265,5.0,-42.5,-60.0,-82.5,-69.5,Between 26 and 35,F,First Level Master Degree,Entrepreneur,43.0,2021-06-25
3266,2.0,90.0,75.0,130.0,169.5,Between 26 and 35,F,Master's Degree,Entrepreneur,1.0,2021-06-25
